"Customer Name","PO Number","SKU Code","Facility Name","Facility Location","PO Date","PO Expiry Date",HSN,"Item Code",Description,"Basic Rate",GST,"Net Landing Rate",MRP,"PO Quantity","Available Quantity","Unavailable Quantity"
Blinkit,2867010023245,1046272,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,48,0,48
Blinkit,2867010023245,674117,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,48,0,48
Blinkit,2867010023245,BMHM1000,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,48,0,48
Blinkit,2867010023245,1204868,"Moonstone Ventures LLP - Moonstone - Noida N1","Central Warehouse, Plot No. 2-C, Udyog Kendra, Ecotech-03, Greater Noida, UP- 201306",11-07-2025,10-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,18,0,18
Blinkit,2873210014531,4GH009C034,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,24,0,24
Blinkit,2873210014531,5015R1502G0000,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70134900,10120985,"Ocean Madison Wine Glass 22.3 cm (425 ml, Transparent)(Pack)",356.25,18,420.38,650,12,0,12
Blinkit,2873210014531,B00411,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,12,0,12
Blinkit,2873210014531,B02310,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,2873210014531,B00914,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70133700,10209412,"Ocean Pilsner Beer Glass Set (400 ml, Transparent)(Box)",407.7,18,481.09,748,8,0,8
Blinkit,2873210014531,5V2055801G0054,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,6,0,6
Blinkit,2873210014539,674117,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,16,0,16
Blinkit,2873210014539,1046272,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,12,0,12
Blinkit,2873210014539,BMHM500,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,12,0,12
Blinkit,2873210014539,BMHM1000,"Moonstone Ventures LLP - Surat S1","Khasra No. [-Block No. 64(A)], Bhagyashree Logistics, B-H. Makhinga Police Check Post, Jana Makhinga, Near Palsana Chokdi, Palsana, Surat - 394315",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,12,0,12
Blinkit,2883710015821,B01712,"Moonstone Ventures LLP - Coimbatore C1","Survey Nos. 186-2A, 192-1A, 2, ,3 4, 193-1, 2A, 3A, 194-2D, 2E and 197-2 of Appanaickenpati Vilage, Sulur Taluk, Coimbatore District, Tamil Nadu-641402",11-07-2025,10-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,12,0,12
Blinkit,2883710015850,BMHM500,"Moonstone Ventures LLP - Coimbatore C1","Survey Nos. 186-2A, 192-1A, 2, ,3 4, 193-1, 2A, 3A, 194-2D, 2E and 197-2 of Appanaickenpati Vilage, Sulur Taluk, Coimbatore District, Tamil Nadu-641402",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,24,0,24
Blinkit,2883710015850,1046272,"Moonstone Ventures LLP - Coimbatore C1","Survey Nos. 186-2A, 192-1A, 2, ,3 4, 193-1, 2A, 3A, 194-2D, 2E and 197-2 of Appanaickenpati Vilage, Sulur Taluk, Coimbatore District, Tamil Nadu-641402",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,18,0,18
Blinkit,2883710015850,BMHM1000,"Moonstone Ventures LLP - Coimbatore C1","Survey Nos. 186-2A, 192-1A, 2, ,3 4, 193-1, 2A, 3A, 194-2D, 2E and 197-2 of Appanaickenpati Vilage, Sulur Taluk, Coimbatore District, Tamil Nadu-641402",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,18,0,18
Blinkit,2883710015850,674117,"Moonstone Ventures LLP - Coimbatore C1","Survey Nos. 186-2A, 192-1A, 2, ,3 4, 193-1, 2A, 3A, 194-2D, 2E and 197-2 of Appanaickenpati Vilage, Sulur Taluk, Coimbatore District, Tamil Nadu-641402",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,16,0,16
Blinkit,2888310015969,1046272,"Moonstone Ventures LLP - Visakhapatnam V1","Land 8, UDL Gurrampalem, APIIC Gurrampalem, Visakhapatnam,531173",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,24,0,24
Blinkit,2888310015969,BMHM500,"Moonstone Ventures LLP - Visakhapatnam V1","Land 8, UDL Gurrampalem, APIIC Gurrampalem, Visakhapatnam,531173",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,24,0,24
Blinkit,2888310015969,674117,"Moonstone Ventures LLP - Visakhapatnam V1","Land 8, UDL Gurrampalem, APIIC Gurrampalem, Visakhapatnam,531173",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,24,0,24
Blinkit,2888310015969,BMHM1000,"Moonstone Ventures LLP - Visakhapatnam V1","Land 8, UDL Gurrampalem, APIIC Gurrampalem, Visakhapatnam,531173",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,24,0,24
Blinkit,3225110006577,BMHM1000,"Moonstone Ventures LLP - Moonstone - Varanasi V1","MADHAVAN WAREHOUSING LLP,Survey No. 753, Pargana – Kaswar Raja Tehsil- Rajatalab, Khajuri, Varanasi, Uttar Pradesh – 221307",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,18,0,18
Blinkit,3225110006577,674117,"Moonstone Ventures LLP - Moonstone - Varanasi V1","MADHAVAN WAREHOUSING LLP,Survey No. 753, Pargana – Kaswar Raja Tehsil- Rajatalab, Khajuri, Varanasi, Uttar Pradesh – 221307",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,16,0,16
Blinkit,3225110006577,1046272,"Moonstone Ventures LLP - Moonstone - Varanasi V1","MADHAVAN WAREHOUSING LLP,Survey No. 753, Pargana – Kaswar Raja Tehsil- Rajatalab, Khajuri, Varanasi, Uttar Pradesh – 221307",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,12,0,12
Blinkit,3225110006577,BMHM500,"Moonstone Ventures LLP - Moonstone - Varanasi V1","MADHAVAN WAREHOUSING LLP,Survey No. 753, Pargana – Kaswar Raja Tehsil- Rajatalab, Khajuri, Varanasi, Uttar Pradesh – 221307",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,12,0,12
Blinkit,3226510013157,1046272,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,24,0,24
Blinkit,3226510013157,BMHM500,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,24,0,24
Blinkit,3226510013157,674117,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,24,0,24
Blinkit,3226510013157,BMHM1000,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,24,0,24
Blinkit,3226510013157,1204823,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,3226510013182,4GH009C034,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,48,0,48
Blinkit,3226510013182,5V2055801G0054,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",11-07-2025,10-08-2025,70133700,10209135,"Ocean Divano Pitcher Water Glass Jug (1660 ml, Transparent)(Box)",445.5,18,525.69,820,6,0,6
Blinkit,3291910013154,674117,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,16,0,16
Blinkit,3291910013154,1046272,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,12,0,12
Blinkit,3291910013154,BMHM500,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,12,0,12
Blinkit,3291910013154,BMHM1000,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,12,0,12
Blinkit,3291910013186,4GH009C034,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,72,0,72
Blinkit,3291910013186,5015W1206G000,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70133700,10151478,"Ocean Madison Wine Glass (350 ml, Transparent)",348.37,18,411.08,635,36,0,36
Blinkit,3291910013186,4GB006C04401G0001,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70133700,10209132,"Ocean Lumi Borosilicate Glass Jar (Transparent, 1250 ml)(Box)",303.75,18,358.43,550,24,0,24
Blinkit,3291910013186,B02310,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,24,0,24
Blinkit,3291910013186,5B1831006G0000,"Moonstone Ventures LLP - Patna P1","VS LOGISTICS PARK located at Sabalpur, Deedarganj, Near Patna Samastipur Overbridge, Patna- 800009",11-07-2025,10-08-2025,70133700,10063772,"Ocean Glass (290 ml, Transparent)(Pack)",353.63,18,417.28,645,12,0,12
Blinkit,6478510015740,4GH009C034,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,48,0,48
Blinkit,6478510015740,B02310,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,6478510015760,1204334,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70133700,10160819,"Pasabahce Echo Whiskey Glass Set (300 ml, Transparent)",296.47,18,349.84,1499,60,0,60
Blinkit,6478510015760,1046272,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,36,0,36
Blinkit,6478510015760,BMHM500,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,36,0,36
Blinkit,6478510015760,BMHM1000,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,36,0,36
Blinkit,6478510015760,674117,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,32,0,32
Blinkit,6478510015760,1204322,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10160815,"Pasabahce Rain Whiskey Glass Set (300 ml, Transparent)",296.47,18,349.84,1499,12,0,12
Blinkit,6478510015760,1204868,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",11-07-2025,10-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,8524810016087,1046272,"Moonstone Ventures LLP - Chennai C5","Survey. No. 55-1A2A2, Popular Auto Parts, Poochi Athipattu Village, Uthukottai Taluk,Chennai, Tiruvallur, Tamil Nadu, 600052",11-07-2025,10-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,36,0,36
Blinkit,8524810016087,BMHM500,"Moonstone Ventures LLP - Chennai C5","Survey. No. 55-1A2A2, Popular Auto Parts, Poochi Athipattu Village, Uthukottai Taluk,Chennai, Tiruvallur, Tamil Nadu, 600052",11-07-2025,10-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,36,0,36
Blinkit,8524810016087,BMHM1000,"Moonstone Ventures LLP - Chennai C5","Survey. No. 55-1A2A2, Popular Auto Parts, Poochi Athipattu Village, Uthukottai Taluk,Chennai, Tiruvallur, Tamil Nadu, 600052",11-07-2025,10-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,36,0,36
Blinkit,8524810016087,674117,"Moonstone Ventures LLP - Chennai C5","Survey. No. 55-1A2A2, Popular Auto Parts, Poochi Athipattu Village, Uthukottai Taluk,Chennai, Tiruvallur, Tamil Nadu, 600052",11-07-2025,10-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,32,0,32
Blinkit,2135510157561,B01712,"Moonstone Ventures LLP - Kolkata K4","Kalyani Expressway, Mohispota Ps near Muragachha, Crossing Ghola, Deshpriya Nagar, West bengal, Bandipur, North Twenty Four Parganas, West Bengal, 700113",09-07-2025,08-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,24,0,24
Blinkit,2224710021491,B02310,"Moonstone Ventures LLP - Moonstone - Rajpura","Khasra No 83, 84-1, 84-2, 85, 86, 87-1, 87-2, 90-2, 91, 92, Erisha ,Infratech, Vill Shambhu Khurd, Tehsil Rajpura, Patiala-3 (Rajpura, Ghanor), Patiala, Punjab, 140417",09-07-2025,08-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,2224710021493,1204868,"Moonstone Ventures LLP - Moonstone - Rajpura","Khasra No 83, 84-1, 84-2, 85, 86, 87-1, 87-2, 90-2, 91, 92, Erisha ,Infratech, Vill Shambhu Khurd, Tehsil Rajpura, Patiala-3 (Rajpura, Ghanor), Patiala, Punjab, 140417",09-07-2025,08-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,2273810056454,1204823,"Moonstone Ventures LLP - Mumbai M10","Survey No: 122-1, 122-2, 123, 124 - 128-1, 128-4 ,128-5, 133-4 Building – B-08-A ESR Taloja – Industrial logistic park Village – Usatane, Khoni Taloja Road, Taluka, Ambernath, District , Thane Maharashtra – 421306",09-07-2025,08-08-2025,70139900,10160824,"Pasabahce Rain Water Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,36,0,36
Blinkit,2549210017183,4GH009C034,"Moonstone Ventures LLP - Nagpur N1","Khasra No.126-3-1, Mouza - Ketapar, NH 547E, Kalmeshwar - Gondkhairi Road, Tah - Kalmeshwar, Dist. Nagpur, Pin : - 441501",10-07-2025,09-08-2025,70133700,10153533,"Ocean Lumi Borosilicate Glass Bottle (1 L)",162.71,18,192,425,72,0,72
Blinkit,2549210017264,674117,"Moonstone Ventures LLP - Nagpur N1","Khasra No.126-3-1, Mouza - Ketapar, NH 547E, Kalmeshwar - Gondkhairi Road, Tah - Kalmeshwar, Dist. Nagpur, Pin : - 441501",10-07-2025,09-08-2025,70139900,10237122,"Pasabahce Barrel Whiskey Glass Set (340 ml, Transparent)(Box)",506.27,18,597.4,1030,16,0,16
Blinkit,2549210017264,1046272,"Moonstone Ventures LLP - Nagpur N1","Khasra No.126-3-1, Mouza - Ketapar, NH 547E, Kalmeshwar - Gondkhairi Road, Tah - Kalmeshwar, Dist. Nagpur, Pin : - 441501",10-07-2025,09-08-2025,70139900,10235014,"Pasabahce Weizen Glass Beer Glass (520 ml, Transparent)(Box)",304.75,18,359.6,620,12,0,12
Blinkit,2549210017264,BMHM500,"Moonstone Ventures LLP - Nagpur N1","Khasra No.126-3-1, Mouza - Ketapar, NH 547E, Kalmeshwar - Gondkhairi Road, Tah - Kalmeshwar, Dist. Nagpur, Pin : - 441501",10-07-2025,09-08-2025,70139900,10235010,"Pasabahce Homemade Glass Jar (Transparent, 500 ml, 2 pcs)(Box)",270.34,18,319,550,12,0,12
Blinkit,2549210017264,BMHM1000,"Moonstone Ventures LLP - Nagpur N1","Khasra No.126-3-1, Mouza - Ketapar, NH 547E, Kalmeshwar - Gondkhairi Road, Tah - Kalmeshwar, Dist. Nagpur, Pin : - 441501",10-07-2025,09-08-2025,70139900,10235006,"Pasabahce Homemade Glass Jar (Transparent, 1000 ml, 2 pcs)(Pack)",393.22,18,464,800,12,0,12
Blinkit,3226510012798,B01712,"Moonstone Ventures LLP - Moonstone - Ludhiana L2","No-1838 Plot No,B-3 to B-8 & A4,Located at focal point,Ludhiana-141010",09-07-2025,08-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,48,0,48
Blinkit,6478510015295,B00411,"Moonstone Ventures LLP - Moonstone - Jaipur J3","DTA-01-12, DTA PHASE II,Sanganer, MAHINDRA WORLDCITY, SEZ, , Jaipur DTA-01-12, DTA PHASE II,Sanganer,MAHINDRA WORLD CITY, SEZ, , Jaipur.(302037)",09-07-2025,08-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,36,0,36
Blinkit,6769410013825,B02310,"Moonstone Ventures LLP - Hyderabad H3","Survey Nos. 664 & 665, Lalgadi Malakpet Village, Shameerpet Mandal, Ranga Reddy District, Medchal-Malkajgiri District, Telangana State - 500101",09-07-2025,08-08-2025,70133700,10209370,"Ocean Pyramid Glass Set (300 ml, Transparent)(Box)",327.37,18,386.3,595,12,0,12
Blinkit,18814100917224,1204868,"Moonstone Ventures LLP - Bengaluru B3","Sy. No. 89P,90,91,92P,93P,94P, 95P,96P,100P,101,102P, and 103P, Iggalur Village, , Attibele Hobli, Anekal Taluk, Bengaluru, Bengaluru Urban, Karnataka, 562106",14-07-2025,13-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
Blinkit,2028910026161,B01712,"Moonstone Ventures LLP - Indore","16-3-E, 16-3-F, 16-3-G, Warehouse no. 16-3-A, 16-3-B, 16-3-C, 16-3-D,, situated at Plot no.16, Empire Logipark, Commercial Colony, Village Baroda Arjun, Tehsil Sanver, Indore, Madhya Pradesh, 453771",14-07-2025,13-08-2025,70133700,10209410,"Ocean Aloha Water Glass Set (360 ml, Transparent)(Box)",345.23,18,407.37,629,12,0,12
Blinkit,2054010031246,B00411,"Moonstone Ventures LLP - Dasna 2","Khasra No.-13MI, Khasra no.-11K, Khasra no.- 12, Khasra no 3MI, Khata No.672, Khata no.239, Khata no.-554, Khata no.-1193, Khata no.1060, Khata No 672 Galand, Hapur, Ghaziabad, Uttar Pradesh, 201015",14-07-2025,13-08-2025,70133700,10209396,"Ocean San Marino Glass Set (300 ml, Transparent)(Box)",336.3,18,396.83,612,12,0,12
Blinkit,2054210031902,1204868,"Moonstone Ventures LLP - Moonstone - Lucknow L4","Khasra no 1479 Gulab khera, Kurauni Bijnaur Road ,Near Banthra Thana, Kanpur Road Lucknow -227101",14-07-2025,13-08-2025,70139900,10160822,"Pasabahce Echo Long Drink Glass Set (350 ml, Transparent)",296.47,18,349.84,1499,6,0,6
